ts,state,d_min_mm,v_mps,ttc_s,target_deg,reason,corner_active,corner_score
1760015856.000,WARN,29.5,0.0,0.0,100,stop_mode_warn,False,1.4716666666666667
1760015856.158,WARN,30.0,0.0,0.0,100,stop_mode_warn,False,1.4729166666666667
1760015856.309,WARN,29.25,0.0,0.0,100,stop_mode_warn,False,1.4733333333333334
1760015856.467,WARN,31.25,0.0,0.0,100,stop_mode_warn,False,1.4729166666666667
1760015856.618,WARN,28.75,0.0,0.0,100,stop_mode_warn,False,1.4729166666666667
1760015856.774,WARN,32.5,0.0,0.0,100,stop_mode_warn,False,1.4558333333333333
1760015856.930,WARN,28.0,0.0,0.0,100,stop_mode_warn,False,1.4795833333333333
1760015857.085,WARN,29.25,0.0,0.0,100,stop_mode_warn,False,1.4745833333333334
1760015857.239,WARN,28.75,0.0,0.0,100,stop_mode_warn,False,1.4758333333333333
1760015857.392,WARN,29.25,0.0,0.0,100,stop_mode_warn,False,1.5929166666666665
1760015857.548,WARN,28.5,0.0,0.0,100,stop_mode_warn,False,1.4820833333333332
1760015857.701,WARN,28.75,0.0,0.0,100,stop_mode_warn,False,1.5870833333333332
1760015857.854,WARN,29.75,0.0,0.0,100,stop_mode_warn,False,1.5816666666666666
1760015858.008,WARN,28.5,0.0,0.0,100,stop_mode_warn,False,1.585
1760015858.163,WARN,28.5,0.0,0.0,100,stop_mode_warn,False,1.5833333333333335
1760015858.319,WARN,28.5,0.0,0.0,100,stop_mode_warn,False,1.5820833333333333
1760015858.473,WARN,31.25,0.0,0.0,100,stop_mode_warn,False,1.46875
1760015858.626,WARN,29.0,0.0,0.0,100,stop_mode_warn,False,1.5508333333333333
1760015858.782,WARN,28.75,0.0,0.0,100,stop_mode_warn,False,1.5779166666666666
1760015858.935,WARN,29.25,0.0,0.0,100,stop_mode_warn,False,1.5716666666666668
1760015859.091,WARN,27.75,0.0,0.0,100,stop_mode_warn,False,1.57625
1760015859.247,WARN,28.5,0.0,0.0,100,stop_mode_warn,False,1.5725
1760015859.400,WARN,29.75,0.0,0.0,100,stop_mode_warn,False,1.5683333333333334
1760015859.553,WARN,29.0,0.0,0.0,100,stop_mode_warn,False,1.4641666666666666
1760015859.709,WARN,28.75,0.0,0.0,100,stop_mode_warn,False,1.4679166666666665
1760015859.865,WARN,28.25,0.0,0.0,100,stop_mode_warn,False,1.46625
1760015860.018,WARN,28.25,0.0,0.0,100,stop_mode_warn,False,1.5366666666666666
1760015860.177,WARN,28.25,0.0,0.0,100,stop_mode_warn,False,1.46125
1760015860.332,WARN,29.25,0.0,0.0,100,stop_mode_warn,False,1.5587499999999999
1760015860.486,WARN,27.75,0.0,0.0,100,stop_mode_warn,False,1.46625
1760015860.641,WARN,29.5,0.0,0.0,100,stop_mode_warn,False,1.4604166666666667
1760015860.795,WARN,28.25,0.0,0.0,100,stop_mode_warn,False,1.46375
1760015860.950,WARN,30.5,0.0,0.0,100,stop_mode_warn,False,1.4620833333333334
1760015861.101,WARN,28.5,0.0,0.0,100,stop_mode_warn,False,1.4625
1760015861.259,WARN,29.25,0.0,0.0,100,stop_mode_warn,False,1.4625
1760015861.410,WARN,28.25,0.0,0.0,100,stop_mode_warn,False,1.4654166666666666
1760015861.569,WARN,33.25,0.0,0.0,100,stop_mode_warn,False,1.4391666666666667
1760015861.727,WARN,31.0,0.0,0.0,100,stop_mode_warn,False,1.4633333333333334
1760015861.880,WARN,28.5,0.0,0.0,100,stop_mode_warn,False,1.4625
1760015862.034,WARN,29.0,0.0,0.0,100,stop_mode_warn,False,1.4166666666666667
1760015862.195,WARN,27.75,0.0,0.0,100,stop_mode_warn,False,1.45625
1760015862.353,WARN,30.25,0.0,0.0,100,stop_mode_warn,False,1.4595833333333332
1760015862.511,WARN,27.5,0.0,0.0,100,stop_mode_warn,False,1.475
1760015862.669,WARN,28.0,0.0,0.0,100,stop_mode_warn,False,1.465
1760015862.830,WARN,30.0,0.0,0.0,100,stop_mode_warn,True,3.350833333333333
1760015862.986,WARN,31.5,0.0,0.0,100,stop_mode_warn,True,2.3725
1760015863.159,WARN,32.0,0.0,0.0,100,stop_mode_warn,False,1.8891666666666667
1760015863.335,WARN,31.75,0.0,0.0,100,stop_mode_warn,False,1.2483333333333333
1760015863.508,WARN,33.0,0.0,0.0,100,stop_mode_warn,False,1.2925
1760015863.675,WARN,31.5,0.0,0.0,100,stop_mode_warn,False,1.2441666666666666
1760015863.852,WARN,31.0,0.0,0.0,100,stop_mode_warn,False,1.12
1760015864.027,WARN,29.5,0.0,0.0,100,stop_mode_warn,False,1.1091666666666666
1760015864.202,WARN,31.5,0.0,0.0,100,stop_mode_warn,False,1.0095833333333333
1760015864.370,WARN,68.5,0.0,0.0,100,stop_mode_warn,False,1.0175
1760015864.538,WARN,69.75,0.0,0.0,100,stop_mode_warn,False,1.01
1760015864.710,WARN,64.75,0.0,0.0,100,stop_mode_warn,False,1.0116666666666667
1760015864.877,WARN,61.75,0.0,0.0,100,stop_mode_warn,False,1.0120833333333332
1760015865.049,WARN,67.25,0.0,0.0,100,stop_mode_warn,False,1.0120833333333332
1760015865.218,WARN,64.75,0.0,0.0,100,stop_mode_warn,False,1.0208333333333333
1760015865.385,WARN,66.5,0.0,0.0,100,stop_mode_warn,False,1.0079166666666666
1760015865.555,WARN,64.75,0.0,0.0,100,stop_mode_warn,False,1.0141666666666667
1760015865.725,WARN,66.75,0.0,0.0,100,stop_mode_warn,False,1.01
1760015865.890,WARN,62.0,0.0,0.0,100,stop_mode_warn,False,1.0204166666666667
1760015866.059,WARN,70.0,0.0,0.0,100,stop_mode_warn,False,1.03
1760015866.233,WARN,63.5,0.0,0.0,100,stop_mode_warn,False,1.0170833333333333
1760015866.398,WARN,68.0,0.0,0.0,100,stop_mode_warn,False,1.0104166666666667
1760015866.566,WARN,64.0,0.0,0.0,100,stop_mode_warn,False,1.04125
1760015866.735,WARN,70.5,0.0,0.0,100,stop_mode_warn,False,1.0079166666666666
1760015866.903,WARN,61.75,0.0,0.0,100,stop_mode_warn,False,1.015
1760015867.071,WARN,64.25,0.0,0.0,100,stop_mode_warn,False,1.0266666666666666
1760015867.244,WARN,66.25,0.0,0.0,100,stop_mode_warn,False,1.0216666666666667
1760015867.409,WARN,65.25,0.0,0.0,100,stop_mode_warn,False,1.0195833333333333
1760015867.579,WARN,61.25,0.0,0.0,100,stop_mode_warn,False,1.0258333333333334
1760015867.749,WARN,61.0,0.0,0.0,100,stop_mode_warn,False,1.0108333333333333
