ts,state,d_min_mm,v_mps,ttc_s
1760264086.461,SAFE,2205.0,0.35,6.0
1760264086.630,SAFE,2149.0,0.35,6.0
1760264086.803,SAFE,2149.0,0.35,6.0
1760264086.981,SAFE,1954.5,0.36,5.43
1760264087.159,SAFE,1701.5,0.36,4.73
1760264087.338,SAFE,1498.0,0.37,4.05
1760264087.515,SAFE,1357.0,0.38,3.57
1760264087.701,SAFE,1196.5,0.38,3.15
1760264087.879,SAFE,1022.5,0.38,2.69
1760264088.055,SAFE,1022.5,0.37,2.76
1760264088.238,SAFE,1044.0,0.36,2.9
1760264088.417,SAFE,1044.0,0.36,2.9
1760264088.603,BRAKE,536.5,0.36,1.49
1760264088.791,BRAKE,497.0,0.36,1.38
1760264088.973,BRAKE,481.5,0.36,1.34
1760264089.162,BRAKE,457.5,0.36,1.27
1760264089.340,BRAKE,444.5,0.36,1.23
1760264089.513,BRAKE,444.5,0.36,1.23
1760264089.689,BRAKE,1365.0,0.36,3.79
1760264089.877,SAFE,1389.5,0.38,3.66
1760264090.055,SAFE,1421.5,0.39,3.64
1760264090.233,SAFE,1421.5,0.39,3.64
1760264090.406,SAFE,1423.5,0.37,3.85
1760264090.587,SAFE,1423.5,0.37,3.85
1760264090.766,SAFE,1435.5,0.37,3.88
1760264090.951,SAFE,1451.5,0.37,3.92
1760264091.125,SAFE,1451.5,0.37,3.92
1760264091.302,SAFE,3234.0,0.37,6.0
1760264091.471,SAFE,3007.5,0.37,6.0
1760264091.654,SAFE,3007.5,0.37,6.0
1760264091.830,SAFE,2876.0,0.37,6.0
1760264092.000,SAFE,2751.5,0.37,6.0
1760264092.171,SAFE,2617.0,0.35,6.0
1760264092.349,SAFE,2520.0,0.35,6.0
1760264092.522,SAFE,2372.0,0.35,6.0
1760264092.698,SAFE,2265.5,0.36,6.0
1760264092.876,SAFE,2063.5,0.37,5.58
1760264093.059,SAFE,2063.5,0.37,5.58
1760264093.237,SAFE,3609.0,0.37,6.0
1760264093.418,SAFE,3609.0,0.35,6.0
1760264093.599,SAFE,3489.5,0.35,6.0
1760264093.782,SAFE,3272.5,0.38,6.0
1760264093.960,SAFE,3056.0,0.41,6.0
1760264094.141,SAFE,3056.0,0.41,6.0
1760264094.324,SAFE,3179.5,0.42,6.0
1760264094.510,SAFE,3179.5,0.42,6.0
1760264094.691,SAFE,2993.5,0.42,6.0
1760264094.866,SAFE,2813.5,0.42,6.0
1760264095.047,SAFE,2813.5,0.42,6.0
1760264095.238,SAFE,2926.5,0.42,6.0
1760264095.426,SAFE,3322.0,0.39,6.0
1760264095.614,SAFE,3602.0,0.39,6.0
1760264095.795,SAFE,3602.0,0.39,6.0
1760264095.973,SAFE,3503.0,0.36,6.0
1760264096.154,SAFE,3423.5,1.24,2.76
1760264096.337,SAFE,3341.0,0.6,5.57
1760264096.523,SAFE,3259.5,0.38,6.0
1760264096.699,SAFE,3181.0,0.32,6.0
1760264096.872,SAFE,3103.5,0.27,6.0
1760264097.045,SAFE,3040.5,0.27,6.0
1760264097.218,SAFE,1558.0,0.27,5.77
1760264097.396,SAFE,1512.5,0.27,5.6
1760264097.574,SAFE,1512.5,0.05,0.0
1760264097.743,SAFE,1512.5,0.0,0.0
1760264097.913,SAFE,1491.0,0.0,0.0
1760264098.086,SAFE,1467.0,0.0,0.0
1760264098.252,SAFE,1455.5,0.0,0.0
1760264098.428,SAFE,1443.0,0.0,0.0
1760264098.603,SAFE,1443.0,0.0,0.0
1760264098.784,SAFE,1449.0,0.0,0.0
1760264098.950,SAFE,1451.75,0.0,0.0
1760264099.128,SAFE,1449.0,0.0,0.0
1760264099.303,SAFE,1451.75,0.0,0.0
1760264099.479,SAFE,1450.25,0.0,0.0
1760264099.648,SAFE,1450.25,0.0,0.0
1760264099.825,SAFE,1448.75,0.0,0.0
1760264099.999,SAFE,1448.75,0.0,0.0
1760264100.175,SAFE,1448.75,0.0,0.0
1760264100.345,SAFE,1448.75,0.0,0.0
1760264100.521,SAFE,1448.25,0.0,0.0
1760264100.699,SAFE,1448.25,0.0,0.0
1760264100.875,SAFE,1443.25,0.0,0.0
1760264101.045,SAFE,1443.25,0.0,0.0
1760264101.221,SAFE,1443.25,0.0,0.0
1760264101.397,SAFE,1451.0,0.0,0.0
1760264101.572,SAFE,1451.0,0.0,0.0
1760264101.748,SAFE,1486.5,0.0,0.0
1760264101.931,SAFE,1591.5,0.0,0.0
1760264102.114,SAFE,3282.5,0.0,0.0
1760264102.290,SAFE,3285.0,0.0,0.0
1760264102.468,SAFE,3288.5,0.0,0.0
1760264102.644,SAFE,3288.5,0.0,0.0
1760264102.822,SAFE,3260.0,0.0,0.0
1760264102.998,SAFE,3260.0,0.0,0.0
1760264103.176,SAFE,3306.5,0.0,0.0
1760264103.352,SAFE,3391.5,0.0,0.0
1760264103.531,SAFE,3306.5,0.0,0.0
1760264103.703,SAFE,3281.0,0.0,0.0
1760264103.891,SAFE,2914.5,0.0,0.0
1760264104.075,SAFE,2898.0,0.0,0.0
1760264104.258,SAFE,2898.0,0.0,0.0
1760264104.441,SAFE,2900.0,0.0,0.0
1760264104.619,SAFE,2908.0,0.0,0.0
1760264104.800,SAFE,2911.5,0.0,0.0
1760264104.983,SAFE,2911.5,0.0,0.0
1760264105.159,SAFE,2915.0,0.0,0.0
1760264105.334,SAFE,2912.0,0.0,0.0
1760264105.512,SAFE,2912.0,0.0,0.0
1760264105.694,SAFE,2911.5,0.0,0.0
1760264105.879,SAFE,2910.5,0.0,0.0
1760264106.062,SAFE,2910.5,0.0,0.0
1760264106.246,SAFE,2909.25,0.0,0.0
1760264106.431,SAFE,2902.25,0.0,0.0
1760264106.610,SAFE,2898.0,0.0,0.0
1760264106.785,SAFE,2898.0,0.0,0.0
1760264106.961,SAFE,2902.0,0.0,0.0
1760264107.139,SAFE,2908.5,0.0,0.0
1760264107.320,SAFE,2908.5,0.0,0.0
1760264107.490,SAFE,2909.5,0.0,0.0
1760264107.668,SAFE,2909.5,0.0,0.0
1760264107.844,SAFE,2909.75,0.0,0.0
1760264108.020,SAFE,2910.25,0.0,0.0
1760264108.195,SAFE,2909.75,0.0,0.0
1760264108.366,SAFE,2910.5,0.0,0.0
1760264108.539,SAFE,2910.5,0.0,0.0
1760264108.708,SAFE,2910.5,0.0,0.0
1760264108.878,SAFE,2910.75,0.0,0.0
1760264109.054,SAFE,2909.5,0.0,0.0
1760264109.227,SAFE,2911.0,0.0,0.0
1760264109.403,SAFE,2909.5,0.0,0.0
1760264109.571,SAFE,2909.75,0.0,0.0
1760264109.742,SAFE,2908.25,0.0,0.0
1760264109.910,SAFE,2909.75,0.0,0.0
1760264110.080,SAFE,2908.75,0.0,0.0
1760264110.243,SAFE,2909.75,0.0,0.0
1760264110.412,SAFE,2910.0,0.0,0.0
1760264110.585,SAFE,2910.0,0.0,0.0
1760264110.753,SAFE,2908.25,0.0,0.0
1760264110.929,SAFE,2907.75,0.0,0.0
1760264111.092,SAFE,2907.75,0.0,0.0
1760264111.260,SAFE,2910.5,0.0,0.0
