ts,state,d_min_mm,v_mps,ttc_s,target_deg,reason,corner_active,corner_score
1760016622.424,SAFE,300.5,0.0,0.0,0,stop_mode_safe,False,1.1145833333333333
1760016622.612,WARN,128.5,0.0,0.0,100,stop_mode_warn,False,1.1104166666666666
1760016622.784,WARN,128.0,0.0,0.0,100,stop_mode_warn,False,1.1083333333333334
1760016622.963,WARN,128.5,0.0,0.0,100,stop_mode_warn,False,1.1083333333333334
1760016623.144,WARN,127.25,0.0,0.0,100,stop_mode_warn,False,1.1079166666666667
1760016623.330,WARN,127.75,0.0,0.0,100,stop_mode_warn,False,1.11
1760016623.516,WARN,128.0,0.0,0.0,100,stop_mode_warn,False,1.11125
1760016623.699,WARN,128.25,0.0,0.0,100,stop_mode_warn,False,1.11125
1760016623.873,WARN,128.0,0.0,0.0,100,stop_mode_warn,False,1.1079166666666667
1760016624.061,WARN,128.0,0.0,0.0,100,stop_mode_warn,False,1.1066666666666667
1760016624.243,WARN,127.75,0.0,0.0,100,stop_mode_warn,False,1.11
1760016624.434,SAFE,306.25,0.0,0.0,0,stop_mode_safe,False,1.1083333333333334
1760016624.623,WARN,128.0,0.0,0.0,100,stop_mode_warn,False,1.1083333333333334
1760016624.801,WARN,129.25,0.0,0.0,100,stop_mode_warn,False,1.10875
1760016624.982,WARN,128.25,0.0,0.0,100,stop_mode_warn,False,1.1066666666666667
1760016625.163,WARN,129.0,0.0,0.0,100,stop_mode_warn,False,1.1066666666666667
1760016625.341,WARN,128.0,0.0,0.0,100,stop_mode_warn,False,1.1070833333333334
1760016625.538,BRAKE,126.25,1.41,0.09,140,dist_or_ttc_below_brake,False,1.1066666666666667
1760016625.724,WARN,130.0,0.0,0.0,100,stop_mode_warn,False,1.1091666666666666
1760016625.907,WARN,128.25,0.0,0.0,100,stop_mode_warn,False,1.1091666666666666
1760016626.093,BRAKE,128.75,1.41,0.09,140,dist_or_ttc_below_brake,False,1.1095833333333334
1760016626.266,BRAKE,128.5,0.42,0.31,140,dist_or_ttc_below_brake,False,1.1091666666666666
1760016626.451,BRAKE,128.5,1.44,0.09,140,dist_or_ttc_below_brake,False,1.1104166666666666
1760016626.644,WARN,127.25,0.0,0.0,100,stop_mode_warn,False,1.11125
1760016626.835,BRAKE,309.5,4.69,0.07,140,dist_or_ttc_below_brake,False,1.11
1760016627.013,BRAKE,128.25,5.11,0.03,140,dist_or_ttc_below_brake,False,1.10875
1760016627.199,BRAKE,128.0,5.15,0.02,140,dist_or_ttc_below_brake,False,1.11
1760016627.382,BRAKE,128.5,1.87,0.07,140,dist_or_ttc_below_brake,False,1.1108333333333333
1760016627.563,BRAKE,129.0,0.56,0.23,140,dist_or_ttc_below_brake,False,1.1116666666666666
1760016627.751,WARN,128.0,0.0,0.0,100,stop_mode_warn,False,1.1058333333333334
1760016627.936,WARN,127.0,0.0,0.0,100,stop_mode_warn,False,1.1095833333333334
1760016628.128,SAFE,309.25,0.0,0.0,0,stop_mode_safe,False,1.1108333333333333
1760016628.316,WARN,128.75,0.0,0.0,100,stop_mode_warn,False,1.11
1760016628.497,WARN,128.75,0.0,0.0,100,stop_mode_warn,False,1.1129166666666666
1760016628.677,WARN,128.25,0.0,0.0,100,stop_mode_warn,False,1.1125
1760016628.860,WARN,128.5,0.0,0.0,100,stop_mode_warn,False,1.1104166666666666
1760016629.041,WARN,127.25,0.0,0.0,100,stop_mode_warn,False,1.1125
1760016629.230,WARN,128.5,0.0,0.0,100,stop_mode_warn,False,1.1104166666666666
1760016629.420,BRAKE,128.25,4.69,0.03,140,dist_or_ttc_below_brake,False,1.1116666666666666
1760016629.602,BRAKE,128.75,0.42,0.31,140,dist_or_ttc_below_brake,False,1.1116666666666666
1760016629.783,BRAKE,129.5,6.13,0.02,140,dist_or_ttc_below_brake,False,1.1108333333333333
1760016629.964,BRAKE,127.75,6.53,0.02,140,dist_or_ttc_below_brake,False,1.1104166666666666
1760016630.145,BRAKE,128.5,0.59,0.22,140,dist_or_ttc_below_brake,False,1.10875
1760016630.334,WARN,127.0,0.0,0.0,100,stop_mode_warn,False,1.1116666666666666
1760016630.523,SAFE,310.25,0.0,0.0,0,stop_mode_safe,False,1.1095833333333334
1760016630.709,BRAKE,128.25,6.1,0.02,140,dist_or_ttc_below_brake,False,1.1125
1760016630.893,BRAKE,128.75,6.65,0.02,140,dist_or_ttc_below_brake,False,1.11
1760016631.077,BRAKE,128.75,9.98,0.01,140,dist_or_ttc_below_brake,False,1.1120833333333333
1760016631.258,BRAKE,128.25,2.99,0.04,140,dist_or_ttc_below_brake,False,1.11125
1760016631.439,BRAKE,128.5,6.37,0.02,140,dist_or_ttc_below_brake,False,1.1079166666666667
1760016631.622,BRAKE,128.25,0.57,0.23,140,dist_or_ttc_below_brake,False,1.11125
1760016631.815,WARN,128.75,0.0,0.0,100,stop_mode_warn,False,1.11
1760016631.992,WARN,128.5,0.0,0.0,100,stop_mode_warn,False,1.11125
1760016632.175,WARN,128.75,0.0,0.0,100,stop_mode_warn,False,1.11125
1760016632.356,WARN,128.75,0.0,0.0,100,stop_mode_warn,False,1.1104166666666666
1760016632.539,WARN,128.0,0.0,0.0,100,stop_mode_warn,False,1.1083333333333334
1760016632.728,WARN,126.75,0.0,0.0,100,stop_mode_warn,False,1.11125
1760016632.920,SAFE,312.75,0.0,0.0,0,stop_mode_safe,False,1.1083333333333334
1760016633.109,BRAKE,128.25,4.69,0.03,140,dist_or_ttc_below_brake,False,1.1091666666666666
1760016633.289,BRAKE,128.25,6.52,0.02,140,dist_or_ttc_below_brake,False,1.1095833333333334
1760016633.472,BRAKE,128.5,1.99,0.06,140,dist_or_ttc_below_brake,False,1.1091666666666666
1760016633.653,BRAKE,127.75,5.29,0.02,140,dist_or_ttc_below_brake,False,1.1091666666666666
1760016633.841,BRAKE,128.5,0.48,0.27,140,dist_or_ttc_below_brake,False,1.1091666666666666
1760016634.026,BRAKE,126.5,1.45,0.09,140,dist_or_ttc_below_brake,False,1.11
1760016634.217,BRAKE,128.75,6.23,0.02,140,dist_or_ttc_below_brake,False,1.1091666666666666
1760016634.407,BRAKE,128.0,0.56,0.23,140,dist_or_ttc_below_brake,False,1.1108333333333333
1760016634.592,WARN,127.75,0.0,0.0,100,stop_mode_warn,False,1.1108333333333333
1760016634.773,WARN,128.25,0.0,0.0,100,stop_mode_warn,False,1.1104166666666666
1760016634.953,WARN,128.25,0.0,0.0,100,stop_mode_warn,False,1.1091666666666666
1760016635.137,WARN,128.5,0.0,0.0,100,stop_mode_warn,False,1.11
1760016635.323,WARN,125.75,0.0,0.0,100,stop_mode_warn,False,1.1091666666666666
1760016635.514,BRAKE,317.0,4.69,0.07,140,dist_or_ttc_below_brake,False,1.1108333333333333
1760016635.698,BRAKE,128.75,6.52,0.02,140,dist_or_ttc_below_brake,False,1.1095833333333334
1760016635.881,BRAKE,128.5,1.99,0.06,140,dist_or_ttc_below_brake,False,1.10875
1760016636.062,BRAKE,128.5,5.29,0.02,140,dist_or_ttc_below_brake,False,1.1104166666666666
1760016636.250,BRAKE,127.25,6.57,0.02,140,dist_or_ttc_below_brake,False,1.1104166666666666
1760016636.434,BRAKE,129.0,2.0,0.06,140,dist_or_ttc_below_brake,False,1.10875
1760016636.626,WARN,127.75,0.0,0.0,100,stop_mode_warn,False,1.1108333333333333
1760016636.806,WARN,128.5,0.0,0.0,100,stop_mode_warn,False,1.11
1760016636.992,WARN,127.75,0.0,0.0,100,stop_mode_warn,False,1.1116666666666666
1760016637.173,WARN,128.75,0.0,0.0,100,stop_mode_warn,False,1.1116666666666666
1760016637.354,WARN,127.75,0.0,0.0,100,stop_mode_warn,False,1.1104166666666666
1760016637.543,BRAKE,128.0,4.69,0.03,140,dist_or_ttc_below_brake,False,1.11
1760016637.725,BRAKE,126.75,6.52,0.02,140,dist_or_ttc_below_brake,False,1.1129166666666666
1760016637.909,BRAKE,313.25,6.68,0.05,140,dist_or_ttc_below_brake,False,1.1129166666666666
1760016638.097,BRAKE,128.5,6.7,0.02,140,dist_or_ttc_below_brake,False,1.1120833333333333
1760016638.286,BRAKE,127.75,5.29,0.02,140,dist_or_ttc_below_brake,False,1.1116666666666666
1760016638.467,BRAKE,128.25,1.88,0.07,140,dist_or_ttc_below_brake,False,1.115
1760016638.645,BRAKE,128.5,0.57,0.23,140,dist_or_ttc_below_brake,False,1.11625
1760016638.835,WARN,128.5,0.0,0.0,100,stop_mode_warn,False,1.1329166666666666
1760016639.017,WARN,128.75,0.0,0.0,100,stop_mode_warn,False,1.1625
1760016639.206,WARN,128.75,0.0,0.0,100,stop_mode_warn,False,1.2170833333333333
1760016639.394,WARN,127.75,0.0,0.0,100,stop_mode_warn,False,1.2870833333333334
1760016639.580,WARN,128.5,0.0,0.0,100,stop_mode_warn,False,1.35625
1760016639.769,WARN,129.0,0.0,0.0,100,stop_mode_warn,False,1.41375
1760016639.955,WARN,128.5,0.0,0.0,100,stop_mode_warn,False,1.4220833333333334
1760016640.136,WARN,128.25,0.0,0.0,100,stop_mode_warn,False,2.1616666666666666
1760016640.324,WARN,127.25,0.0,0.0,100,stop_mode_warn,False,1.6629166666666668
1760016640.516,SAFE,303.75,0.0,0.0,0,stop_mode_safe,False,1.6379166666666667
1760016640.703,WARN,128.5,0.0,0.0,100,stop_mode_warn,False,1.9408333333333334
1760016640.878,WARN,128.0,0.0,0.0,100,stop_mode_warn,False,1.4433333333333334
