ts,state,d_min_mm,v_mps,ttc_s,target_deg,reason,corner_active,corner_score
1760176897.862,SAFE,1614.0,0.0,0.0,0,stop_mode_always_safe,True,2.7808333333333333
1760176898.020,SAFE,1620.25,0.0,0.0,0,stop_mode_always_safe,True,2.7245833333333334
1760176898.182,SAFE,1608.75,0.0,0.0,0,stop_mode_always_safe,True,2.3854166666666665
1760176898.343,SAFE,1594.25,0.0,0.0,0,stop_mode_always_safe,True,1.8841666666666668
1760176898.507,SAFE,1592.25,0.0,0.0,0,stop_mode_always_safe,True,1.8816666666666668
1760176898.670,SAFE,1600.0,0.0,0.0,0,stop_mode_always_safe,True,1.8866666666666667
1760176898.827,SAFE,1600.0,0.0,0.0,0,stop_mode_always_safe,True,1.88375
1760176898.997,SAFE,1592.25,0.0,0.0,0,stop_mode_always_safe,True,1.88
1760176899.159,SAFE,1609.5,0.0,0.0,0,stop_mode_always_safe,True,1.8854166666666665
1760176899.314,SAFE,1607.25,0.0,0.0,0,stop_mode_always_safe,True,1.8829166666666666
1760176899.477,SAFE,1612.5,0.0,0.0,0,stop_mode_always_safe,True,1.88375
1760176899.637,SAFE,1611.5,0.0,0.0,0,stop_mode_always_safe,True,1.8833333333333333
1760176899.808,SAFE,1622.0,0.0,0.0,0,stop_mode_always_safe,True,1.88375
1760176899.966,SAFE,1607.5,0.0,0.0,0,stop_mode_always_safe,True,1.88375
1760176900.127,SAFE,1610.25,0.0,0.0,0,stop_mode_always_safe,True,1.88375
1760176900.295,SAFE,1612.0,0.0,0.0,0,stop_mode_always_safe,True,1.88375
1760176900.456,SAFE,1610.5,0.0,0.0,0,stop_mode_always_safe,True,1.8854166666666665
1760176900.616,SAFE,1611.0,0.0,0.0,0,stop_mode_always_safe,True,1.8829166666666666
1760176900.779,SAFE,1615.75,0.0,0.0,0,stop_mode_always_safe,True,1.8841666666666668
1760176900.942,SAFE,1613.75,0.0,0.0,0,stop_mode_always_safe,True,1.8854166666666665
1760176901.108,SAFE,1611.75,0.0,0.0,0,stop_mode_always_safe,True,1.8820833333333333
1760176901.264,SAFE,1611.75,0.0,0.0,0,stop_mode_always_safe,True,1.8841666666666668
1760176901.422,SAFE,1615.75,0.0,0.0,0,stop_mode_always_safe,True,1.8824999999999998
1760176901.587,SAFE,1614.0,0.0,0.0,0,stop_mode_always_safe,True,1.8870833333333334
1760176901.751,SAFE,1628.5,0.0,0.0,0,stop_mode_always_safe,True,1.88125
1760176901.903,SAFE,1625.5,0.0,0.0,0,stop_mode_always_safe,True,1.8841666666666668
1760176902.074,SAFE,1625.5,0.0,0.0,0,stop_mode_always_safe,True,1.8833333333333333
1760176902.235,SAFE,1626.0,0.0,0.0,0,stop_mode_always_safe,True,1.8833333333333333
1760176902.403,SAFE,1644.75,0.0,0.0,0,stop_mode_always_safe,True,1.8854166666666665
1760176902.558,SAFE,1612.0,0.0,0.0,0,stop_mode_always_safe,True,1.88375
1760176902.717,SAFE,1625.0,0.0,0.0,0,stop_mode_always_safe,True,1.8841666666666668
1760176902.882,SAFE,1627.25,0.0,0.0,0,stop_mode_always_safe,True,1.885
1760176903.043,SAFE,1627.25,0.0,0.0,0,stop_mode_always_safe,True,1.8829166666666666
1760176903.208,SAFE,1625.25,0.0,0.0,0,stop_mode_always_safe,True,1.8808333333333334
1760176903.371,SAFE,1625.25,0.0,0.0,0,stop_mode_always_safe,True,1.8845833333333335
1760176903.535,SAFE,1626.0,0.0,0.0,0,stop_mode_always_safe,True,1.885
1760176903.696,SAFE,1642.75,0.0,0.0,0,stop_mode_always_safe,True,1.8829166666666666
1760176903.858,SAFE,1613.0,0.0,0.0,0,stop_mode_always_safe,True,1.8858333333333333
1760176904.019,SAFE,1625.0,0.0,0.0,0,stop_mode_always_safe,True,1.8845833333333335
1760176904.187,SAFE,1627.75,0.0,0.0,0,stop_mode_always_safe,True,1.885
