ts,state,d_min_mm,v_mps,ttc_s,target_deg,reason
1760011940.200,SAFE,2210.536826256721,0.0,,0,dist_only_safe
1760011940.381,SAFE,,0.0,,0,tick
1760011940.562,SAFE,,0.0,,0,tick
1760011940.810,FAILSAFE,,0.0,,140,sensor_lost
1760011940.992,FAILSAFE,,0.0,,140,sensor_lost
1760011941.173,FAILSAFE,,0.0,,140,sensor_lost
1760011941.354,FAILSAFE,,0.0,,140,sensor_lost
1760011941.535,FAILSAFE,,0.0,,140,sensor_lost
1760011941.716,FAILSAFE,,0.0,,140,sensor_lost
1760011941.897,FAILSAFE,,0.0,,140,sensor_lost
1760011942.077,FAILSAFE,,0.0,,140,sensor_lost
1760011942.258,FAILSAFE,2210.536826256721,0.0,,140,sensor_lost
1760011942.510,SAFE,1543.428838301613,0.0,,0,dist_only_safe
1760011942.691,SAFE,1520.191535320645,0.0,,0,dist_only_safe
1760011942.872,SAFE,1520.191535320645,0.0,,0,dist_only_safe
1760011943.053,SAFE,1686.6679684769547,0.0,,0,dist_only_safe
1760011943.234,SAFE,1714.632312434469,0.0,,0,dist_only_safe
1760011943.415,SAFE,1771.3593874606813,0.0,,0,dist_only_safe
1760011943.596,SAFE,1771.3593874606813,0.0,,0,dist_only_safe
1760011943.776,SAFE,1771.3593874606813,0.0,,0,dist_only_safe
1760011943.957,SAFE,1751.558151794338,0.0,,0,dist_only_safe
1760011944.138,SAFE,1751.558151794338,0.0,,0,dist_only_safe
1760011944.320,SAFE,1843.9148910766028,0.0,,0,dist_only_safe
1760011944.500,SAFE,1843.9148910766028,0.0,,0,dist_only_safe
1760011944.681,SAFE,1361.9375738583847,0.0,,0,dist_only_safe
1760011944.862,SAFE,1361.9375738583847,0.0,,0,dist_only_safe
1760011945.043,SAFE,1339.1150295433538,0.0,,0,dist_only_safe
1760011945.224,SAFE,1410.432564254243,0.0,,0,dist_only_safe
1760011945.405,SAFE,1410.432564254243,0.0,,0,dist_only_safe
1760011945.586,SAFE,1528.6195385525457,0.0,,0,dist_only_safe
1760011945.767,SAFE,1556.8317231315273,0.0,,0,dist_only_safe
1760011945.948,SAFE,1580.1990338789165,0.0,,0,dist_only_safe
1760011946.129,SAFE,1860.3594203273499,0.0,,0,dist_only_safe
1760011946.310,SAFE,1860.3594203273499,0.0,,0,dist_only_safe
1760011946.491,SAFE,1602.2749565271383,0.0,,0,dist_only_safe
1760011946.671,SAFE,1602.2749565271383,0.0,,0,dist_only_safe
1760011946.852,SAFE,1743.784973916283,0.0,,0,dist_only_safe
1760011947.034,SAFE,1904.1309843497697,0.0,,0,dist_only_safe
1760011947.214,SAFE,2021.5985906098617,0.0,,0,dist_only_safe
1760011947.395,SAFE,2067.439154365917,0.0,,0,dist_only_safe
1760011947.576,SAFE,2067.439154365917,0.0,,0,dist_only_safe
1760011947.757,SAFE,1873.794038228692,0.0,,0,dist_only_safe
1760011947.938,SAFE,1873.794038228692,0.0,,0,dist_only_safe
1760011948.119,SAFE,1948.5764229372153,0.0,,0,dist_only_safe
1760011948.300,SAFE,2044.665853762329,0.0,,0,dist_only_safe
1760011948.481,SAFE,2046.419804902959,0.0,,0,dist_only_safe
1760011948.662,SAFE,2046.419804902959,0.0,,0,dist_only_safe
1760011948.843,SAFE,1952.2979219611836,0.0,,0,dist_only_safe
1760011949.024,SAFE,1952.2979219611836,0.0,,0,dist_only_safe
1760011949.205,SAFE,1956.257501270684,0.0,,0,dist_only_safe
1760011949.386,SAFE,2118.379800304964,0.0,,0,dist_only_safe
1760011949.567,SAFE,2174.6745007624104,0.0,,0,dist_only_safe
1760011949.748,SAFE,2327.2678801829784,0.0,,0,dist_only_safe
1760011949.929,SAFE,2425.740728109787,0.0,,0,dist_only_safe
1760011950.110,SAFE,2472.0137747463486,0.0,,0,dist_only_safe
1760011950.291,SAFE,2472.0137747463486,0.0,,0,dist_only_safe
1760011950.472,SAFE,2470.0855098985394,0.0,,0,dist_only_safe
1760011950.653,SAFE,2389.6545223756493,0.0,,0,dist_only_safe
1760011950.833,SAFE,2389.6545223756493,0.0,,0,dist_only_safe
1760011951.015,SAFE,2433.1727134253897,0.0,,0,dist_only_safe
1760011951.196,SAFE,2485.5236280552335,0.0,,0,dist_only_safe
1760011951.376,SAFE,2485.5236280552335,0.0,,0,dist_only_safe
1760011951.557,SAFE,2481.0030024399534,0.0,,0,dist_only_safe
1760011951.738,SAFE,2272.371670733256,0.0,,0,dist_only_safe
1760011951.919,SAFE,2199.121200975981,0.0,,0,dist_only_safe
1760011952.100,SAFE,1694.8950882342356,0.0,,0,dist_only_safe
1760011952.281,SAFE,1694.8950882342356,0.0,,0,dist_only_safe
1760011952.462,SAFE,1914.9170529405412,0.0,,0,dist_only_safe
1760011952.643,SAFE,2247.8102317643247,0.0,,0,dist_only_safe
1760011952.824,SAFE,2247.8102317643247,0.0,,0,dist_only_safe
1760011953.005,SAFE,1161.8284556234378,0.0,,0,dist_only_safe
1760011953.186,SAFE,659.8513822493751,0.0,,0,dist_only_safe
1760011953.371,BRAKE,487.57633173985005,0.0,,140,dist_only_brake
1760011953.553,BRAKE,487.57633173985005,0.0,,140,dist_only_brake
1760011953.734,BRAKE,552.728319617564,0.0,,140,dist_only_brake
1760011953.914,BRAKE,553.44579904391,0.0,,140,dist_only_brake
1760011954.096,BRAKE,558.8369917705384,0.0,,140,dist_only_brake
1760011954.277,BRAKE,558.8369917705384,0.0,,140,dist_only_brake
1760011954.458,BRAKE,547.7688780249291,0.0,,140,dist_only_brake
1760011954.638,BRAKE,506.9085307259829,0.0,,140,dist_only_brake
1760011954.819,BRAKE,506.9085307259829,0.0,,140,dist_only_brake
1760011955.000,BRAKE,538.8051184355897,0.0,,140,dist_only_brake
1760011955.181,BRAKE,538.8051184355897,0.0,,140,dist_only_brake
1760011955.362,BRAKE,514.9612284245416,0.0,,140,dist_only_brake
1760011955.543,BRAKE,514.9612284245416,0.0,,140,dist_only_brake
1760011955.724,BRAKE,505.4144913698166,0.0,,140,dist_only_brake
1760011955.905,BRAKE,472.9496867572536,0.0,,140,dist_only_brake
1760011956.086,BRAKE,472.9496867572536,0.0,,140,dist_only_brake
1760011956.267,BRAKE,485.12981205435216,0.0,,140,dist_only_brake
1760011956.448,BRAKE,500.39788723261125,0.0,,140,dist_only_brake
1760011956.629,BRAKE,515.0787323395667,0.0,,140,dist_only_brake
1760011956.810,BRAKE,525.2128957614959,0.0,,140,dist_only_brake
1760011956.991,BRAKE,529.20723940374,0.0,,140,dist_only_brake
1760011957.172,BRAKE,525.2128957614959,0.0,,140,dist_only_brake
1760011957.353,BRAKE,513.4578569896554,0.0,,140,dist_only_brake
1760011957.534,BRAKE,513.4578569896554,0.0,,140,dist_only_brake
1760011957.715,BRAKE,533.4747141937933,0.0,,140,dist_only_brake
1760011957.896,BRAKE,536.3619314065104,0.0,,140,dist_only_brake
1760011958.077,BRAKE,539.2771588439062,0.0,,140,dist_only_brake
1760011958.257,BRAKE,536.3619314065104,0.0,,140,dist_only_brake
1760011958.438,BRAKE,539.2771588439062,0.0,,140,dist_only_brake
1760011958.619,BRAKE,577.1305181225374,0.0,,140,dist_only_brake
1760011958.800,BRAKE,585.5783108735225,0.0,,140,dist_only_brake
1760011958.981,BRAKE,1339.7269865241135,0.0,,140,tick
1760011959.210,SAFE,1512.016191914468,0.0,,0,dist_only_release
1760011959.391,SAFE,1750.9297151486808,0.0,,0,dist_only_safe
1760011959.572,SAFE,1899.4578290892084,0.0,,0,dist_only_safe
1760011959.753,SAFE,1983.454697453525,0.0,,0,dist_only_safe
1760011959.934,SAFE,1997.072818472115,0.0,,0,dist_only_safe
1760011960.115,SAFE,1998.483691083269,0.0,,0,dist_only_safe
1760011960.296,SAFE,2024.2502146499614,0.0,,0,dist_only_safe
1760011960.477,SAFE,2024.2502146499614,0.0,,0,dist_only_safe
1760011960.657,SAFE,2013.4560515159906,0.0,,0,dist_only_safe
1760011960.839,SAFE,2013.4560515159906,0.0,,0,dist_only_safe
1760011961.019,SAFE,2020.2474523638377,0.0,,0,dist_only_safe
1760011961.200,SAFE,2054.328471418303,0.0,,0,dist_only_safe
1760011961.381,SAFE,2054.328471418303,0.0,,0,dist_only_safe
1760011961.562,SAFE,2026.4328331403926,0.0,,0,dist_only_safe
1760011961.743,SAFE,2026.4328331403926,0.0,,0,dist_only_safe
1760011961.924,SAFE,2106.1158799536943,0.0,,0,dist_only_safe
1760011962.105,SAFE,2129.9295279722164,0.0,,0,dist_only_safe
1760011962.286,SAFE,2150.57771678333,0.0,,0,dist_only_safe
1760011962.467,SAFE,2150.57771678333,0.0,,0,dist_only_safe
1760011962.648,SAFE,2138.862652027999,0.0,,0,dist_only_safe
1760011962.829,SAFE,2109.43703648672,0.0,,0,dist_only_safe
1760011963.010,SAFE,2105.634814594688,0.0,,0,dist_only_safe
1760011963.191,SAFE,2109.43703648672,0.0,,0,dist_only_safe
1760011963.372,SAFE,2175.080888756813,0.0,,0,dist_only_safe
1760011963.553,SAFE,2239.529413301635,0.0,,0,dist_only_safe
1760011963.734,SAFE,2247.4485332540876,0.0,,0,dist_only_safe
1760011963.915,SAFE,2464.2310591923924,0.0,,0,dist_only_safe
1760011964.096,SAFE,2464.2310591923924,0.0,,0,dist_only_safe
1760011964.276,SAFE,2399.442423676957,0.0,,0,dist_only_safe
1760011964.457,SAFE,2395.516969470783,0.0,,0,dist_only_safe
1760011964.638,SAFE,2387.896072672988,0.0,,0,dist_only_safe
1760011964.819,SAFE,2387.896072672988,0.0,,0,dist_only_safe
1760011965.000,SAFE,2388.845057441517,0.0,,0,dist_only_safe
1760011965.181,SAFE,2396.937643603793,0.0,,0,dist_only_safe
1760011965.362,SAFE,2388.845057441517,0.0,,0,dist_only_safe
1760011965.543,SAFE,2399.26703446491,0.0,,0,dist_only_safe
1760011965.724,SAFE,2408.1840882715783,0.0,,0,dist_only_safe
1760011965.905,SAFE,2415.110452962947,0.0,,0,dist_only_safe
1760011966.086,SAFE,2415.110452962947,0.0,,0,dist_only_safe
1760011966.267,SAFE,2352.6505087111072,0.0,,0,dist_only_safe
1760011966.448,SAFE,2211.230203484443,0.0,,0,dist_only_safe
1760011966.629,SAFE,2211.230203484443,0.0,,0,dist_only_safe
1760011966.810,SAFE,2362.4680995345066,0.0,,0,dist_only_safe
1760011966.991,SAFE,2499.145248836266,0.0,,0,dist_only_safe
1760011967.172,SAFE,2362.4680995345066,0.0,,0,dist_only_safe
1760011967.353,SAFE,1506.5203438882816,0.0,,0,dist_only_safe
1760011967.534,SAFE,1232.2488825331875,0.0,,0,dist_only_safe
1760011967.715,SAFE,1232.2488825331875,0.0,,0,dist_only_safe
1760011967.896,SAFE,1232.2488825331875,0.0,,0,dist_only_safe
1760011968.076,SAFE,1387.264639084779,0.0,,0,dist_only_safe
1760011968.257,SAFE,1387.264639084779,0.0,,0,dist_only_safe
1760011968.438,SAFE,1596.1787834508673,0.0,,0,dist_only_safe
1760011968.619,SAFE,1905.8472700705204,0.0,,0,dist_only_safe
1760011968.800,SAFE,2108.368362042312,0.0,,0,dist_only_safe
1760011968.981,SAFE,2210.481017225387,0.0,,0,dist_only_safe
1760011969.162,SAFE,2210.481017225387,0.0,,0,dist_only_safe
1760011969.343,SAFE,1461.6174441340927,0.0,,0,dist_only_safe
1760011969.524,SAFE,1323.0501865921824,0.0,,0,dist_only_safe
1760011969.705,SAFE,1323.0501865921824,0.0,,0,dist_only_safe
1760011969.886,SAFE,1506.9101119553093,0.0,,0,dist_only_safe
1760011970.067,SAFE,1762.6260671731854,0.0,,0,dist_only_safe
1760011970.248,SAFE,1762.6260671731854,0.0,,0,dist_only_safe
