ts,state,d_min_mm,v_mps,ttc_s,target_deg,reason
1760013229.749,BRAKE,190.3250130433933,0.0,,140,dist_only_brake
1760013229.932,BRAKE,199.24900313041437,0.0,,140,dist_only_brake
1760013230.113,BRAKE,199.24900313041437,0.0,,140,dist_only_brake
1760013230.294,BRAKE,195.22676075129942,0.0,,140,dist_only_brake
1760013230.475,BRAKE,183.67570430051975,0.0,,140,dist_only_brake
1760013230.656,BRAKE,176.74216903212474,0.0,,140,dist_only_brake
1760013230.837,BRAKE,176.74216903212474,0.0,,140,dist_only_brake
1760013231.018,BRAKE,176.74216903212474,0.0,,140,dist_only_brake
1760013231.199,BRAKE,175.96212056770992,0.0,,140,dist_only_brake
1760013231.380,BRAKE,172.33984822708396,0.0,,140,dist_only_brake
1760013231.561,BRAKE,171.25756357450015,0.0,,140,dist_only_brake
1760013231.742,BRAKE,171.25756357450015,0.0,,140,dist_only_brake
1760013231.923,BRAKE,178.57453814470009,0.0,,140,dist_only_brake
1760013232.104,BRAKE,183.25472288682005,0.0,,140,dist_only_brake
1760013232.287,BRAKE,185.92283373209202,0.0,,140,dist_only_brake
1760013232.468,BRAKE,187.5337002392552,0.0,,140,dist_only_brake
1760013232.649,BRAKE,188.47022014355312,0.0,,140,dist_only_brake
1760013232.830,BRAKE,189.12213208613187,0.0,,140,dist_only_brake
1760013233.011,BRAKE,189.25327925167912,0.0,,140,dist_only_brake
1760013233.192,BRAKE,189.37978702040297,0.0,,140,dist_only_brake
1760013233.373,BRAKE,189.37978702040297,0.0,,140,dist_only_brake
1760013233.554,BRAKE,189.37978702040297,0.0,,140,dist_only_brake
1760013233.735,BRAKE,189.41805955395867,0.0,,140,dist_only_brake
1760013233.916,BRAKE,189.41805955395867,0.0,,140,dist_only_brake
1760013234.097,BRAKE,189.41805955395867,0.0,,140,dist_only_brake
1760013234.278,BRAKE,189.45873371718002,0.0,,140,dist_only_brake
1760013234.458,BRAKE,189.45873371718002,0.0,,140,dist_only_brake
1760013234.639,BRAKE,189.38609609212318,0.0,,140,dist_only_brake
1760013234.820,BRAKE,189.30443843684927,0.0,,140,dist_only_brake
1760013235.002,BRAKE,189.30443843684927,0.0,,140,dist_only_brake
