ts,state,d_min_mm,v_mps,ttc_s,target_deg,reason,corner_active,corner_score
1760016044.639,SAFE,445.5,0.0,0.0,0,stop_mode_safe,False,1.3191666666666666
1760016044.818,SAFE,377.0,0.0,0.0,0,stop_mode_safe,False,1.2616666666666667
1760016045.002,WARN,128.0,0.0,0.0,100,stop_mode_warn,False,1.3216666666666668
1760016045.180,WARN,121.5,0.0,0.0,100,stop_mode_warn,False,1.3070833333333334
1760016045.361,WARN,170.25,0.0,0.0,100,stop_mode_warn,False,1.2904166666666668
1760016045.541,WARN,125.0,0.0,0.0,100,stop_mode_warn,False,1.3458333333333332
1760016045.718,WARN,156.5,0.0,0.0,100,stop_mode_warn,False,1.6416666666666666
1760016045.893,WARN,157.5,0.0,0.0,100,stop_mode_warn,False,1.0170833333333333
1760016046.067,WARN,158.0,0.0,0.0,100,stop_mode_warn,False,1.095
1760016046.236,WARN,156.75,0.0,0.0,100,stop_mode_warn,False,1.8133333333333335
1760016046.404,WARN,157.5,0.0,0.0,100,stop_mode_warn,False,1.32
1760016046.572,WARN,157.75,0.0,0.0,100,stop_mode_warn,False,1.32
1760016046.733,WARN,156.75,0.0,0.0,100,stop_mode_warn,False,1.3175
1760016046.901,WARN,157.75,0.0,0.0,100,stop_mode_warn,False,1.3229166666666667
1760016047.070,WARN,157.75,0.0,0.0,100,stop_mode_warn,False,1.32
1760016047.237,WARN,157.75,0.0,0.0,100,stop_mode_warn,False,1.3287499999999999
1760016047.404,WARN,157.75,0.0,0.0,100,stop_mode_warn,False,1.3170833333333334
1760016047.575,WARN,158.0,0.0,0.0,100,stop_mode_warn,False,1.3229166666666667
1760016047.742,WARN,157.0,0.0,0.0,100,stop_mode_warn,False,1.32
1760016047.910,WARN,157.5,0.0,0.0,100,stop_mode_warn,False,1.3229166666666667
1760016048.076,WARN,157.75,0.0,0.0,100,stop_mode_warn,False,1.3208333333333333
1760016048.240,WARN,157.25,0.0,0.0,100,stop_mode_warn,False,1.3183333333333334
1760016048.413,WARN,157.75,0.0,0.0,100,stop_mode_warn,False,1.32125
