ts,state,d_min_mm,v_mps,ttc_s,target_deg,reason,corner_active,corner_score
1760176452.974,SAFE,474.25,0.0,0.0,0,stop_mode_always_safe,True,3.3933333333333335
1760176453.142,SAFE,494.0,0.0,0.0,0,stop_mode_always_safe,True,2.8845833333333335
1760176453.303,SAFE,510.0,0.0,0.0,0,stop_mode_always_safe,True,2.8925
1760176453.466,SAFE,356.5,0.0,0.0,0,stop_mode_always_safe,True,2.84375
1760176453.627,SAFE,334.0,0.0,0.0,0,stop_mode_always_safe,True,2.8533333333333335
1760176453.792,SAFE,314.0,0.0,0.0,0,stop_mode_always_safe,True,2.882083333333333
1760176453.955,SAFE,309.0,0.0,0.0,0,stop_mode_always_safe,True,2.88375
1760176454.117,SAFE,330.5,0.0,0.0,0,stop_mode_always_safe,True,2.8929166666666664
1760176454.280,SAFE,484.0,0.0,0.0,0,stop_mode_always_safe,True,2.8954166666666667
1760176454.443,SAFE,477.5,0.0,0.0,0,stop_mode_always_safe,True,2.895
1760176454.604,SAFE,454.0,0.0,0.0,0,stop_mode_always_safe,True,2.8920833333333333
1760176454.767,SAFE,440.0,0.0,0.0,0,stop_mode_always_safe,True,2.8916666666666666
1760176454.930,SAFE,434.0,0.0,0.0,0,stop_mode_always_safe,True,2.845833333333333
1760176455.093,SAFE,429.0,0.0,0.0,0,stop_mode_always_safe,True,2.8449999999999998
1760176455.256,SAFE,425.5,0.0,0.0,0,stop_mode_always_safe,True,2.8883333333333336
1760176455.415,SAFE,421.5,0.0,0.0,0,stop_mode_always_safe,True,2.8920833333333333
1760176455.580,SAFE,420.0,0.0,0.0,0,stop_mode_always_safe,True,2.8895833333333334
1760176455.743,SAFE,420.5,0.0,0.0,0,stop_mode_always_safe,True,2.8449999999999998
1760176455.904,SAFE,421.5,0.0,0.0,0,stop_mode_always_safe,True,2.890833333333333
1760176456.067,SAFE,421.75,0.0,0.0,0,stop_mode_always_safe,True,2.8929166666666664
1760176456.230,SAFE,424.0,0.0,0.0,0,stop_mode_always_safe,True,2.890416666666667
1760176456.391,SAFE,424.75,0.0,0.0,0,stop_mode_always_safe,True,2.8929166666666664
1760176456.554,SAFE,427.0,0.0,0.0,0,stop_mode_always_safe,True,2.8479166666666664
1760176456.712,SAFE,427.0,0.0,0.0,0,stop_mode_always_safe,True,2.8925
1760176456.880,SAFE,433.75,0.0,0.0,0,stop_mode_always_safe,True,2.890833333333333
1760176457.043,SAFE,424.25,0.0,0.0,0,stop_mode_always_safe,True,2.8891666666666667
1760176457.204,SAFE,425.25,0.0,0.0,0,stop_mode_always_safe,True,2.8895833333333334
1760176457.374,SAFE,427.25,0.0,0.0,0,stop_mode_always_safe,True,2.8533333333333335
1760176457.540,SAFE,428.0,0.0,0.0,0,stop_mode_always_safe,True,2.8945833333333333
1760176457.698,SAFE,428.25,0.0,0.0,0,stop_mode_always_safe,True,2.88
1760176457.861,SAFE,428.25,0.0,0.0,0,stop_mode_always_safe,True,2.8825000000000003
1760176458.020,SAFE,429.0,0.0,0.0,0,stop_mode_always_safe,True,2.8775
1760176458.182,SAFE,435.0,0.0,0.0,0,stop_mode_always_safe,True,2.8883333333333336
1760176458.343,SAFE,427.75,0.0,0.0,0,stop_mode_always_safe,True,2.8916666666666666
1760176458.504,SAFE,430.5,0.0,0.0,0,stop_mode_always_safe,True,2.8945833333333333
1760176458.669,SAFE,430.5,0.0,0.0,0,stop_mode_always_safe,True,2.88875
1760176458.832,SAFE,432.0,0.0,0.0,0,stop_mode_always_safe,True,2.850416666666667
1760176458.993,SAFE,435.0,0.0,0.0,0,stop_mode_always_safe,True,2.8495833333333334
1760176459.159,SAFE,440.0,0.0,0.0,0,stop_mode_always_safe,True,2.845416666666667
1760176459.319,SAFE,449.0,0.0,0.0,0,stop_mode_always_safe,True,2.8833333333333333
1760176459.482,SAFE,474.0,0.0,0.0,0,stop_mode_always_safe,True,2.8945833333333333
1760176459.643,SAFE,512.5,0.0,0.0,0,stop_mode_always_safe,True,2.850833333333333
1760176459.804,SAFE,522.5,0.0,0.0,0,stop_mode_always_safe,True,2.8899999999999997
1760176459.968,SAFE,537.5,0.0,0.0,0,stop_mode_always_safe,True,2.8916666666666666
1760176460.130,SAFE,261.0,0.0,0.0,0,stop_mode_always_safe,True,2.8520833333333333
1760176460.292,SAFE,154.5,0.0,0.0,0,stop_mode_always_safe,True,2.8545833333333333
1760176460.459,SAFE,142.0,0.0,0.0,0,stop_mode_always_safe,True,2.8899999999999997
1760176460.617,SAFE,141.0,0.0,0.0,0,stop_mode_always_safe,True,2.8875
1760176460.783,SAFE,134.0,0.0,0.0,0,stop_mode_always_safe,True,2.8925
1760176460.943,SAFE,130.5,0.0,0.0,0,stop_mode_always_safe,True,2.8483333333333336
1760176461.104,SAFE,125.75,0.0,0.0,0,stop_mode_always_safe,True,2.89375
1760176461.272,SAFE,123.5,0.0,0.0,0,stop_mode_always_safe,True,2.8883333333333336
1760176461.435,SAFE,123.0,0.0,0.0,0,stop_mode_always_safe,True,2.8833333333333333
1760176461.596,SAFE,504.5,0.0,0.0,0,stop_mode_always_safe,True,2.8512500000000003
1760176461.761,SAFE,522.5,0.0,0.0,0,stop_mode_always_safe,True,2.8512500000000003
1760176461.919,SAFE,520.5,0.0,0.0,0,stop_mode_always_safe,True,2.8795833333333336
1760176462.088,SAFE,511.75,0.0,0.0,0,stop_mode_always_safe,True,2.8925
1760176462.251,SAFE,509.5,0.0,0.0,0,stop_mode_always_safe,True,2.8916666666666666
1760176462.411,SAFE,512.25,0.0,0.0,0,stop_mode_always_safe,True,2.8899999999999997
1760176462.577,SAFE,508.0,0.0,0.0,0,stop_mode_always_safe,True,2.8916666666666666
1760176462.740,SAFE,137.5,0.0,0.0,0,stop_mode_always_safe,True,2.890416666666667
1760176462.898,SAFE,121.0,0.0,0.0,0,stop_mode_always_safe,True,2.8841666666666668
1760176463.064,SAFE,585.0,0.0,0.0,0,stop_mode_always_safe,True,2.8920833333333333
1760176463.227,SAFE,126.0,0.0,0.0,0,stop_mode_always_safe,True,2.8441666666666667
1760176463.387,SAFE,499.0,0.0,0.0,0,stop_mode_always_safe,True,2.8929166666666664
1760176463.553,SAFE,513.0,0.0,0.0,0,stop_mode_always_safe,True,2.8841666666666668
1760176463.711,SAFE,537.0,0.0,0.0,0,stop_mode_always_safe,True,2.887083333333333
1760176463.872,SAFE,569.5,0.0,0.0,0,stop_mode_always_safe,False,1.6033333333333333
1760176464.035,SAFE,586.5,0.0,0.0,0,stop_mode_always_safe,False,1.0191666666666666
1760176464.195,SAFE,634.0,0.0,0.0,0,stop_mode_always_safe,False,1.11875
1760176464.359,SAFE,640.75,0.0,0.0,0,stop_mode_always_safe,False,1.2679166666666668
1760176464.522,SAFE,509.0,0.0,0.0,0,stop_mode_always_safe,False,1.9475
1760176464.685,SAFE,495.0,0.0,0.0,0,stop_mode_always_safe,False,2.118333333333333
1760176464.850,SAFE,499.25,0.0,0.0,0,stop_mode_always_safe,False,1.6604166666666667
1760176465.016,SAFE,510.75,0.0,0.0,0,stop_mode_always_safe,False,1.8166666666666667
1760176465.177,SAFE,525.5,0.0,0.0,0,stop_mode_always_safe,False,1.9004166666666666
1760176465.340,SAFE,585.5,0.0,0.0,0,stop_mode_always_safe,False,1.9175
1760176465.501,SAFE,549.0,0.0,0.0,0,stop_mode_always_safe,True,2.587083333333333
1760176465.669,SAFE,560.0,0.0,0.0,0,stop_mode_always_safe,True,2.1958333333333333
1760176465.832,SAFE,572.0,0.0,0.0,0,stop_mode_always_safe,True,2.1445833333333333
1760176465.995,SAFE,611.25,0.0,0.0,0,stop_mode_always_safe,True,2.140416666666667
1760176466.160,SAFE,621.0,0.0,0.0,0,stop_mode_always_safe,True,2.1195833333333334
1760176466.324,SAFE,622.0,0.0,0.0,0,stop_mode_always_safe,True,2.024583333333333
1760176466.487,SAFE,621.0,0.0,0.0,0,stop_mode_always_safe,True,2.0324999999999998
1760176466.655,SAFE,616.5,0.0,0.0,0,stop_mode_always_safe,True,1.9991666666666665
1760176466.818,SAFE,611.75,0.0,0.0,0,stop_mode_always_safe,True,1.9733333333333334
1760176466.979,SAFE,613.0,0.0,0.0,0,stop_mode_always_safe,True,1.96625
1760176467.144,SAFE,616.0,0.0,0.0,0,stop_mode_always_safe,True,1.9291666666666667
1760176467.308,SAFE,623.5,0.0,0.0,0,stop_mode_always_safe,True,1.9141666666666666
1760176467.471,SAFE,647.0,0.0,0.0,0,stop_mode_always_safe,True,1.8583333333333334
1760176467.629,SAFE,647.5,0.0,0.0,0,stop_mode_always_safe,True,1.8845833333333335
1760176467.792,SAFE,647.5,0.0,0.0,0,stop_mode_always_safe,True,1.8679166666666667
1760176467.958,SAFE,648.25,0.0,0.0,0,stop_mode_always_safe,True,1.8483333333333334
1760176468.126,SAFE,647.75,0.0,0.0,0,stop_mode_always_safe,True,1.8170833333333334
1760176468.289,SAFE,649.25,0.0,0.0,0,stop_mode_always_safe,True,1.7529166666666667
1760176468.450,SAFE,650.5,0.0,0.0,0,stop_mode_always_safe,True,1.7641666666666667
1760176468.616,SAFE,647.5,0.0,0.0,0,stop_mode_always_safe,True,1.7154166666666666
1760176468.779,SAFE,638.0,0.0,0.0,0,stop_mode_always_safe,True,1.7574999999999998
1760176468.942,SAFE,650.5,0.0,0.0,0,stop_mode_always_safe,True,1.7591666666666668
1760176469.106,SAFE,636.5,0.0,0.0,0,stop_mode_always_safe,True,1.7616666666666667
1760176469.270,SAFE,678.5,0.0,0.0,0,stop_mode_always_safe,True,1.76875
1760176469.429,SAFE,646.0,0.0,0.0,0,stop_mode_always_safe,True,1.7604166666666665
1760176469.591,SAFE,603.5,0.0,0.0,0,stop_mode_always_safe,True,1.7683333333333333
1760176469.757,SAFE,425.0,0.0,0.0,0,stop_mode_always_safe,True,1.7691666666666666
1760176469.921,SAFE,396.0,0.0,0.0,0,stop_mode_always_safe,True,1.7275
1760176470.084,SAFE,383.0,0.0,0.0,0,stop_mode_always_safe,True,1.7725
1760176470.252,SAFE,379.0,0.0,0.0,0,stop_mode_always_safe,True,1.7458333333333333
1760176470.421,SAFE,394.0,0.0,0.0,0,stop_mode_always_safe,True,1.7270833333333333
1760176470.587,SAFE,347.5,0.0,0.0,0,stop_mode_always_safe,True,1.81875
1760176470.753,SAFE,334.75,0.0,0.0,0,stop_mode_always_safe,True,1.8
1760176470.918,SAFE,489.5,0.0,0.0,0,stop_mode_always_safe,True,1.7666666666666666
1760176471.084,SAFE,476.0,0.0,0.0,0,stop_mode_always_safe,True,1.8766666666666667
1760176471.250,SAFE,461.5,0.0,0.0,0,stop_mode_always_safe,True,1.8320833333333333
1760176471.413,SAFE,450.5,0.0,0.0,0,stop_mode_always_safe,True,1.7425000000000002
1760176471.574,SAFE,435.5,0.0,0.0,0,stop_mode_always_safe,True,1.7116666666666667
1760176471.739,SAFE,434.5,0.0,0.0,0,stop_mode_always_safe,True,1.6545833333333333
1760176471.905,SAFE,425.5,0.0,0.0,0,stop_mode_always_safe,True,1.7349999999999999
1760176472.068,SAFE,420.5,0.0,0.0,0,stop_mode_always_safe,True,1.8166666666666667
1760176472.233,SAFE,419.0,0.0,0.0,0,stop_mode_always_safe,True,1.8587500000000001
1760176472.394,SAFE,433.0,0.0,0.0,0,stop_mode_always_safe,True,1.9304166666666667
1760176472.562,SAFE,455.5,0.0,0.0,0,stop_mode_always_safe,True,1.9608333333333334
1760176472.723,SAFE,483.5,0.0,0.0,0,stop_mode_always_safe,True,1.95
1760176472.883,SAFE,494.0,0.0,0.0,0,stop_mode_always_safe,True,1.9024999999999999
1760176473.049,SAFE,494.5,0.0,0.0,0,stop_mode_always_safe,True,1.9104166666666667
1760176473.214,SAFE,492.0,0.0,0.0,0,stop_mode_always_safe,True,1.8733333333333333
1760176473.373,SAFE,490.25,0.0,0.0,0,stop_mode_always_safe,True,2.1483333333333334
1760176473.538,SAFE,485.0,0.0,0.0,0,stop_mode_always_safe,True,1.6004166666666668
1760176473.701,SAFE,467.5,0.0,0.0,0,stop_mode_always_safe,False,1.5733333333333333
1760176473.870,SAFE,462.0,0.0,0.0,0,stop_mode_always_safe,False,1.5641666666666667
1760176474.030,SAFE,461.25,0.0,0.0,0,stop_mode_always_safe,False,1.5383333333333333
1760176474.196,SAFE,462.5,0.0,0.0,0,stop_mode_always_safe,False,1.5533333333333332
1760176474.364,SAFE,467.0,0.0,0.0,0,stop_mode_always_safe,False,1.61875
1760176474.527,SAFE,465.5,0.0,0.0,0,stop_mode_always_safe,False,1.635
1760176474.685,SAFE,466.5,0.0,0.0,0,stop_mode_always_safe,False,1.6841666666666666
1760176474.848,SAFE,479.0,0.0,0.0,0,stop_mode_always_safe,False,2.365
1760176475.009,SAFE,491.0,0.0,0.0,0,stop_mode_always_safe,False,1.8908333333333334
1760176475.167,SAFE,498.0,0.0,0.0,0,stop_mode_always_safe,False,1.9
1760176475.328,SAFE,505.0,0.0,0.0,0,stop_mode_always_safe,False,1.9137499999999998
1760176475.489,SAFE,500.0,0.0,0.0,0,stop_mode_always_safe,False,1.9504166666666667
1760176475.657,SAFE,492.5,0.0,0.0,0,stop_mode_always_safe,False,1.9291666666666667
1760176475.822,SAFE,485.5,0.0,0.0,0,stop_mode_always_safe,False,1.9654166666666666
1760176475.985,SAFE,498.0,0.0,0.0,0,stop_mode_always_safe,True,2.069583333333333
1760176476.150,SAFE,507.5,0.0,0.0,0,stop_mode_always_safe,True,2.06625
1760176476.311,SAFE,519.0,0.0,0.0,0,stop_mode_always_safe,True,2.0720833333333335
1760176476.476,SAFE,529.5,0.0,0.0,0,stop_mode_always_safe,True,2.06
1760176476.642,SAFE,531.0,0.0,0.0,0,stop_mode_always_safe,True,1.9879166666666666
1760176476.805,SAFE,531.5,0.0,0.0,0,stop_mode_always_safe,True,1.9733333333333334
1760176476.964,SAFE,525.0,0.0,0.0,0,stop_mode_always_safe,True,1.9691666666666667
1760176477.121,SAFE,522.0,0.0,0.0,0,stop_mode_always_safe,True,1.9104166666666667
1760176477.282,SAFE,374.0,0.0,0.0,0,stop_mode_always_safe,True,2.9241666666666664
1760176477.445,SAFE,176.5,0.0,0.0,0,stop_mode_always_safe,True,2.394166666666667
1760176477.603,SAFE,248.0,0.0,0.0,0,stop_mode_always_safe,True,2.3025
1760176477.771,SAFE,250.5,0.0,0.0,0,stop_mode_always_safe,True,2.2158333333333333
1760176477.932,SAFE,195.0,0.0,0.0,0,stop_mode_always_safe,False,2.0058333333333334
1760176478.095,SAFE,233.5,0.0,0.0,0,stop_mode_always_safe,False,1.69
1760176478.264,SAFE,279.5,0.0,0.0,0,stop_mode_always_safe,False,1.0716666666666668
1760176478.431,SAFE,281.5,0.0,0.0,0,stop_mode_always_safe,False,1.0583333333333333
1760176478.594,SAFE,298.0,0.0,0.0,0,stop_mode_always_safe,False,1.7666666666666666
1760176478.768,BRAKE,283.5,4.69,0.06,140,dist_or_ttc_below_brake,False,1.3525
1760176478.927,BRAKE,323.0,0.42,0.77,140,dist_or_ttc_below_brake,False,1.6783333333333332
1760176479.092,SAFE,1421.5,0.0,0.0,0,stop_mode_always_safe,False,1.2479166666666668
1760176479.254,SAFE,1439.5,0.0,0.0,0,stop_mode_always_safe,False,1.275
1760176479.417,SAFE,1453.25,0.0,0.0,0,stop_mode_always_safe,False,1.2866666666666666
1760176479.578,SAFE,1475.0,0.0,0.0,0,stop_mode_always_safe,False,1.2854166666666667
1760176479.747,SAFE,1492.5,0.0,0.0,0,stop_mode_always_safe,False,1.2866666666666666
1760176479.912,SAFE,1515.0,0.0,0.0,0,stop_mode_always_safe,False,1.2933333333333334
1760176480.075,SAFE,349.75,0.0,0.0,0,stop_mode_always_safe,False,1.3208333333333333
1760176480.246,BRAKE,279.0,4.69,0.06,140,dist_or_ttc_below_brake,False,1.3733333333333333
1760176480.410,BRAKE,289.0,1.83,0.16,140,dist_or_ttc_below_brake,False,1.3941666666666666
1760176480.574,BRAKE,310.5,0.55,0.56,140,dist_or_ttc_below_brake,False,1.5391666666666666
1760176480.745,SAFE,1565.5,0.0,0.0,0,stop_mode_always_safe,False,1.5925
1760176480.904,SAFE,1585.75,0.0,0.0,0,stop_mode_always_safe,False,1.5891666666666666
1760176481.067,SAFE,1561.5,0.0,0.0,0,stop_mode_always_safe,False,1.5591666666666666
1760176481.236,SAFE,1540.0,0.0,0.0,0,stop_mode_always_safe,False,1.5350000000000001
1760176481.401,SAFE,1499.5,0.0,0.0,0,stop_mode_always_safe,False,1.5095833333333335
1760176481.567,BRAKE,1496.0,4.69,0.32,140,dist_or_ttc_below_brake,False,1.47
1760176481.730,BRAKE,1446.0,0.42,3.44,140,tick,False,1.4108333333333334
1760176481.892,SAFE,1419.0,0.0,0.0,0,stop_mode_always_safe,False,1.3041666666666667
1760176482.051,SAFE,1407.5,0.0,0.0,0,stop_mode_always_safe,False,1.2725
